3.517,4.046,3.5460000000000003,3.757999999999999,327.825,4.411,97.22000000000001,359.80500000000006,3.794,4.133,1.861,60.887
3.6670000000000003,3.918,3.380000000000001,3.641,330.935,4.243,18.275000000000002,12.407,3.947,4.220999999999999,2.055,61.301
3.987,3.82,1149.238,3.956,80.69900000000001,4.484999999999999,3.599,12.751,4.194000000000001,4.134,3.482,61.245000000000005
3.9460000000000006,3.9,1530.9150000000002,3.3400000000000003,2.029,18.107,3.7170000000000005,12.806000000000003,3.931,4.047000000000001,4.155,61.50399999999999
3.665,4.132,1471.1680000000001,3.81,1.989,361.832,3.5680000000000005,12.675999999999998,4.058,4.125,3.9299999999999997,61.225
3.771,4.06,4.123,3.938,1.868,358.3950000000001,3.721,12.782,4.462,4.0200000000000005,3.93,61.27599999999999
3.7849999999999997,4.046,3.7360000000000007,3.6940000000000004,1.929,359.48400000000004,3.7910000000000004,12.993000000000002,4.196,3.8330000000000006,3.9750000000000005,61.08899999999999
3.532,3.94,3.442,3.5780000000000003,1.782,322.58799999999997,3.626,12.786,4.015,4.014,4.09,60.553000000000004
3.8200000000000003,3.856,3.346,3.6350000000000007,1.695,4.256,3.436,12.341000000000001,3.7819999999999996,3.8609999999999998,3.8139999999999996,60.339999999999996
3.8499999999999996,3.8230000000000004,3.6500000000000004,3.7219999999999995,1.8650000000000002,4.278,3.6420000000000003,12.613999999999999,4.184,3.8939999999999997,3.9710000000000005,61.253
3.763,3.9340000000000006,3.665,3.987,1.9640000000000002,4.363,3.805,12.825,4.121,3.9530000000000003,4.122999999999999,61.518
3.701,4.234,3.684,3.846,2.0199999999999996,4.185,3.67,12.913,4.268,4.002,4.258,61.537000000000006
3.5910000000000006,4.082000000000001,3.7219999999999995,3.5709999999999997,49.833,4.57,20.881999999999998,12.899999999999999,4.028,4.086,3.689,60.992000000000004
3.7010000000000005,4.104,3.6179999999999994,3.7920000000000003,347.5609999999999,4.195,130.507,12.713999999999999,4.085,4.075,4.285,61.349000000000004
3.809,3.9370000000000007,3.4170000000000003,3.968,290.14900000000006,4.348,73.78699999999999,12.861,4.14,3.7460000000000004,4.209,61.294000000000004
3.5960000000000005,3.904,3.6540000000000004,3.622,1.8439999999999999,4.131,3.552,12.831000000000001,4.3469999999999995,3.9530000000000003,3.9099999999999997,60.834999999999994
3.6320000000000006,3.9490000000000003,3.5529999999999995,3.572,1.612,4.281,3.5749999999999993,12.168,3.7869999999999995,3.9699999999999998,3.9130000000000007,60.54299999999999
3.5679999999999996,3.8210000000000006,3.3470000000000004,3.7000000000000006,1.709,4.34,3.58,12.796,4.119,4.086,3.8789999999999996,60.379
3.7439999999999998,3.8859999999999997,3.3930000000000002,3.681,192.27100000000002,4.249,3.21,12.712,4.168,4.007,2.974,61.554
3.4899999999999998,3.8499999999999996,3.7359999999999998,3.55,67.93,4.357,3.3999999999999995,12.359,4.162,3.768,2.157,61.615
3.7299999999999995,3.886,404.844,3.6750000000000007,300.065,95.703,3.529,12.452,3.988,4.153,1.984,61.353
3.4660000000000006,3.91,1446.771,3.7340000000000004,4.09,339.914,3.628,12.304,3.837,3.8000000000000003,2.2180000000000004,61.196000000000005
3.48,3.944,4.679,3.672,344.223,4.283,3.5220000000000007,12.497000000000002,3.9779999999999998,4.0280000000000005,4.026000000000001,61.545
3.6470000000000002,3.6330000000000005,220.82,3.4469999999999996,310.471,4.0729999999999995,3.5980000000000003,12.503,4.102,3.769,3.8820000000000006,61.604
