7.017833333333334,3336.93325,8.257916666666667,7.596,980.6929166666666
14.257166666666668,6197.6241666666665,16.534333333333333,669.5824999999999,1726.5102499999998
21.1845,9463.2145,24.823166666666665,677.9139999999999,2732.4280833333332
28.244166666666665,12541.03825,46.72983333333333,686.1687499999998,3761.23
122.68033333333332,15172.805583333333,444.48325,1009.8817499999998,4555.934833333334
179.69041666666666,17452.102166666667,846.46825,1034.0504166666665,5207.644
236.69908333333333,19870.416,941.1571666666666,1042.3526666666664,6174.0045
293.713,21752.043749999997,943.841,1356.22275,6796.426833333333
350.925,23849.240583333332,946.4504166666667,2303.398416666667,6796.426833333333
408.12300000000005,26643.21675,949.0572500000001,2524.617,6796.426833333333
465.1248333333334,28506.263,951.6790833333334,2549.1919166666667,6796.426833333333
522.1850000000001,30493.509583333333,954.2985000000001,2556.637,6796.426833333333
579.2075833333333,32506.723833333333,956.8583333333335,2651.9412500000003,6796.426833333333
636.2416666666667,35223.497416666665,959.4619166666668,3302.3978333333334,6796.426833333333
693.20125,37156.95858333333,962.1240000000001,3309.848,6796.451833333333
750.0615833333334,39309.56833333333,964.7574166666666,3317.385666666666,6796.4518333333335
807.1071666666667,41368.616416666664,967.32675,3324.7544999999996,6796.4518333333335
864.0315833333333,44311.629,1185.1369166666666,4064.1042499999994,6796.4518333333335
921.0428333333333,45954.2825,1577.01975,4071.392916666666,6796.4518333333335
977.9478333333333,48145.52208333334,1967.4886666666666,4078.7448333333327,6796.4518333333335
1160.6275833333332,49674.03391666667,2356.4526666666666,4086.2362499999995,6796.4518333333335
1221.8628333333331,51594.93783333334,2746.0611666666664,4093.5970833333326,6796.476833333333
1282.7732499999997,53768.97316666667,3133.792833333333,4351.233583333333,6796.476833333333
1342.87625,56521.4445,3521.027,4351.233583333333,6796.476833333334
1402.9354166666667,59172.93941666666,3907.8069166666664,4351.233583333333,6796.476833333334
1462.9336666666668,62077.53225,4293.831416666666,4351.233583333333,6796.476833333334
1523.009,64515.34125,4681.809499999999,4351.233583333333,6796.476833333334
1583.1003333333333,66791.38166666667,5071.914,4351.233583333333,6796.476833333334
1643.2002499999999,69138.2765,5463.662,4354.408166666666,6796.501833333334
1703.2726666666665,71130.72475000001,5729.413166666667,4360.709999999999,6796.501833333334
1764.4739166666666,73092.19441666668,5965.4667500000005,4360.709999999999,6796.501833333334
