0.31975000000000003,0.34441666666666665,0.3045,0.3016666666666667,28.291499999999996,32.489666666666665,0.29958333333333337,1.2451666666666668,0.33249999999999996,0.34441666666666665,0.3416666666666666,5.0545
0.318,0.32016666666666665,0.27616666666666667,0.29808333333333337,9.747250000000001,31.658666666666665,0.26624999999999993,1.2083333333333333,0.3164166666666667,0.35174999999999995,0.32191666666666663,4.953333333333334
0.317,0.31916666666666665,0.2714166666666667,0.29950000000000004,17.746916666666667,30.40783333333334,0.2803333333333333,1.214,0.32883333333333337,0.34450000000000003,0.33608333333333335,4.934833333333334
0.3238333333333333,0.30883333333333335,27.909750000000003,0.30324999999999996,0.14366666666666664,19.774416666666667,0.2904166666666667,1.2331666666666667,0.33899999999999997,0.33725000000000005,0.31683333333333336,4.9941666666666675
0.30050000000000004,0.333,127.53191666666665,0.29283333333333333,0.13925,31.289833333333334,0.2904166666666667,1.231916666666667,0.32525,0.34375,0.32783333333333337,4.9513333333333325
0.29633333333333334,0.3050833333333334,9.099416666666668,0.295,0.14966666666666667,28.626166666666663,0.3433333333333333,1.232,0.32008333333333333,0.335,0.32225,4.9715
0.30666666666666664,0.3235833333333334,0.30075,0.30525,0.16158333333333336,29.401833333333332,0.34641666666666665,1.2518333333333336,0.33441666666666664,0.31941666666666674,0.3388333333333333,5.028
0.3525,0.3313333333333333,0.26858333333333334,0.32175000000000004,0.161,3.9627499999999998,0.36158333333333337,1.2873333333333334,0.3175833333333333,0.3345,0.3166666666666667,5.068666666666666
0.3155833333333334,0.3236666666666667,0.28925,0.31775,0.14641666666666667,0.3620833333333333,0.3285,1.24525,0.326,0.32175,0.338,5.020166666666667
0.34708333333333335,0.3254166666666667,0.287,0.3055,0.15483333333333335,22.38933333333333,0.32966666666666666,1.2545,0.3485833333333333,0.32449999999999996,0.3296666666666667,5.061166666666666
0.32466666666666666,0.33316666666666667,0.2985,0.3135,0.15625000000000003,29.58475,0.3283333333333334,1.2468333333333332,0.3368333333333334,0.3294166666666667,0.331,5.0665000000000004
0.312,0.32591666666666663,0.3043333333333334,0.31825,0.15216666666666667,11.111999999999997,0.3458333333333334,1.2625,0.3420833333333333,0.33349999999999996,0.36399999999999993,5.109916666666667
0.30224999999999996,0.3239166666666667,0.30024999999999996,0.3174166666666666,3.3550833333333334,18.912333333333333,0.35250000000000004,1.2833333333333332,0.33066666666666666,0.3405,0.34175000000000005,5.1202499999999995
0.30391666666666667,0.32883333333333337,0.29450000000000004,0.3200833333333334,28.735583333333327,32.760416666666664,0.3376666666666667,1.2639166666666666,0.34391666666666665,0.33958333333333335,0.31925000000000003,5.082583333333333
0.3010833333333333,0.322,0.313,0.30475,22.663750000000004,32.684999999999995,0.32325000000000004,1.2517500000000001,0.35216666666666674,0.3121666666666667,0.347,5.0633333333333335
0.32975,0.3144166666666666,0.3014166666666667,0.31825,0.15533333333333335,27.050166666666666,0.31908333333333333,1.2455833333333333,0.32341666666666663,0.3294166666666667,0.34400000000000003,5.056166666666667
0.33049999999999996,0.3304166666666667,0.31949999999999995,0.30183333333333334,0.15516666666666667,0.37308333333333327,0.34508333333333335,1.26225,0.3555,0.3308333333333333,0.33416666666666667,5.114083333333333
0.31283333333333335,0.3119166666666667,0.319,0.3179166666666667,0.15066666666666667,0.3609166666666667,0.3324166666666667,1.2451666666666668,0.33866666666666667,0.3405,0.3378333333333334,5.0642499999999995
0.302,0.33641666666666664,0.2970833333333333,0.30024999999999996,16.925250000000002,0.3514166666666667,0.312,1.2398333333333333,0.33266666666666667,0.33391666666666664,0.32616666666666666,5.079833333333333
0.3058333333333334,0.3315000000000001,0.31475,0.32533333333333336,18.42525,9.628833333333334,5.85175,1.2610833333333333,0.3395833333333333,0.314,0.3234166666666667,5.108333333333333
0.307,0.32,0.2976666666666667,0.32758333333333334,17.424249999999997,21.546499999999998,4.843083333333333,1.2526666666666666,0.34641666666666665,0.3460833333333333,0.318,5.1125
0.326,0.3283333333333333,0.33758333333333335,0.3419166666666667,0.17316666666666666,0.3625,0.31808333333333333,1.2563333333333333,0.325,0.3166666666666667,0.3426666666666667,5.148583333333334
0.32583333333333336,0.32166666666666666,0.3123333333333334,0.30391666666666667,0.14825000000000002,0.34349999999999997,0.27808333333333335,1.2274166666666666,0.33675000000000005,0.3356666666666667,0.3305833333333333,5.058916666666667
0.309,0.31858333333333333,0.2924166666666667,0.3014166666666667,0.15500000000000003,3.7753333333333328,0.3033333333333333,1.2280833333333332,0.3373333333333333,0.3140833333333333,0.3325833333333333,5.033416666666667
