1144.052,2066.6270833333333,445.29425,8.064333333333334,596.91275,295.3523333333334,207.29525,5419.561166666666,233.03175000000002,1053.8055,15.667916666666667,558.8181666666667,8.228833333333334
2379.9065833333334,2602.378833333333,986.1700833333334,16.087333333333333,671.2579166666667,299.0766666666667,737.72025,16882.577583333332,557.5528333333334,1907.22125,31.141750000000002,821.0604166666667,189.54700000000003
3591.432333333333,4071.2765,1568.1098333333334,23.943,981.2163333333333,438.46516666666673,1268.4683333333332,27600.220083333334,1098.6465,2737.201,46.660583333333335,1024.27575,331.7984166666667
4733.155083333333,4766.82125,1787.4215000000002,31.863500000000002,1312.1020833333332,574.4910833333333,1792.5661666666665,37883.57908333333,1397.6564166666667,3706.3485833333334,62.31191666666667,1284.603,553.8451666666667
5464.992,7241.221666666666,2306.6222500000003,39.802416666666666,1764.0480833333331,600.7713333333334,2276.31,47985.695583333334,1825.3957500000001,4539.234583333333,77.84100000000001,1694.2568333333334,562.1163333333334
6777.976833333334,7997.3341666666665,2393.845916666667,47.83291666666666,1970.7094999999997,1042.5078333333333,2778.0125,57449.4445,2039.905166666667,5424.951583333333,93.59441666666667,2094.358833333333,758.4090833333335
8086.815416666667,8210.104166666666,2685.2416666666672,55.847166666666666,2059.836,1046.5258333333334,3213.2167499999996,68503.65033333332,2237.95125,6326.228333333333,178.06575000000004,2437.0325,848.2312500000002
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
8510.843166666666,9521.963916666668,3446.8911666666672,60.86475,2410.818583333333,1048.944,3403.213583333333,74635.81533333333,2455.3634166666666,6913.5171666666665,187.52558333333334,2727.2981666666665,853.407
