57.093666666666664,2102.820083333333,17.435416666666665,0.0,0.0
114.282,4829.84275,35.01241666666667,0.0,0.0
171.35708333333332,8661.57475,52.498,0.0,0.0
228.4205,10533.432083333333,69.96458333333334,0.0,0.0
285.43058333333335,12756.563166666667,87.47183333333334,0.0,0.0
342.5158333333334,14859.741166666667,104.99841666666667,0.0,0.0
399.7488333333334,17365.368583333333,122.50883333333334,0.0,0.0
456.70866666666666,19966.202583333332,140.012,0.0,0.0
513.8696666666667,22490.673416666665,157.51116666666667,0.0,0.0
570.9308333333333,26269.868,175.11241666666666,0.0,0.0
628.0621666666667,28124.82375,192.66658333333334,0.0,0.0
685.0798333333333,30238.716833333332,210.10475,0.0,0.0
742.29125,32931.88908333333,227.5565,0.0,0.0
800.6136666666666,35450.66041666666,245.07825,0.0,0.0
874.1323333333333,37059.167333333324,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
874.1323333333332,37059.16733333333,255.88641666666666,0.0,0.0
