2021-07-01,4965203.746000001
2021-08-01,2006854.9459999995
2021-09-01,904458.4729999999
2021-10-01,992093.008
2021-11-01,899565.059
2021-12-01,1099263.144
2022-01-01,1117315.0840000003
2022-02-01,976467.058
2022-03-01,1025501.9200000002
2022-04-01,958545.1049999999
2022-05-01,797869.8109999999
2022-06-01,876260.57
2022-07-01,5299527.704983886
